timestamp,pm25,pm10,NO (ug/m3),no2,NOx (ppb),NH3 (ug/m3),so2,co,o3,AT (degC),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),latitude,longitude,station
2024-07-22 17:00:00,28.0,55.0,7.0,51.3,32.95,43.775,18.075,0.6224999999999999,43.3,29.75,83.25,0.3,143.0,59.5,742.0,-5.2575,28.5601,77.1835,RK_Puram
2024-07-22 18:00:00,75.0,116.0,7.050000000000001,57.0,36.075,42.5,25.425,1.105,33.55,29.625,83.5,0.3,185.25,25.0,741.75,-3.79,28.5601,77.1835,RK_Puram
2024-07-22 19:00:00,64.0,136.0,8.025,68.775,43.075,29.9,19.5,1.28,25.775,29.3,83.25,0.3,145.0,7.25,742.0,-3.635,28.5601,77.1835,RK_Puram
2024-07-22 20:00:00,38.0,118.0,11.95,79.15,51.8,28.1,18.925,1.6525,16.4,28.925,83.25,0.3,188.0,6.0,741.25,-2.8925,28.5601,77.1835,RK_Puram
2024-07-22 21:00:00,53.0,127.0,21.9,62.425,51.0,29.975,19.65,1.64,13.15,28.475,83.75,0.3,163.0,6.0,741.5,-1.6175,28.5601,77.1835,RK_Puram
2024-07-22 22:00:00,59.0,143.0,25.65,52.975,49.025,33.425,19.525,1.6,11.65,28.75,83.5,0.3,183.5,6.0,742.0,-0.98,28.5601,77.1835,RK_Puram
2024-07-22 23:00:00,59.0,123.0,18.025,46.25,39.25,38.025,18.2,0.9025,10.6,29.075,82.0,0.3,169.75,6.0,741.75,-0.875,28.5601,77.1835,RK_Puram
2024-07-23 00:00:00,74.0,125.0,7.425,42.45,28.625,51.8,18.45,0.8025,11.0,29.4,81.25,0.3,192.75,5.5,739.0,-2.6025,28.5601,77.1835,RK_Puram
2024-07-23 01:00:00,70.0,114.0,14.425,38.675,32.3,40.125,16.175,1.3233333333333333,24.85,29.6,81.5,0.3,132.0,5.75,741.5,-1.0025,28.5601,77.1835,RK_Puram
2024-07-23 02:00:00,55.0,112.0,6.3,32.55,22.45,34.9,17.425,0.635,22.375,29.475,82.5,0.3,150.75,5.75,741.25,-0.9925,28.5601,77.1835,RK_Puram
2024-07-23 03:00:00,58.0,84.0,5.15,23.1,16.45,33.625,17.325,0.3349999999999999,19.366666666666667,28.975,83.75,0.3,212.0,5.75,739.75,-2.11,28.5601,77.1835,RK_Puram
2024-07-23 04:00:00,51.0,84.0,4.325,12.15,9.95,25.125,11.925,0.2375,23.2,28.825,85.25,0.3,196.0,6.0,741.75,-0.4974999999999999,28.5601,77.1835,RK_Puram
2024-07-23 05:00:00,48.0,58.0,4.9,16.15,12.575,25.125,15.0,0.3275,,28.8,86.0,0.3,194.5,6.0,741.5,-1.1525,28.5601,77.1835,RK_Puram
2024-07-23 06:00:00,42.0,73.0,7.65,21.3,17.575,39.4,15.975,0.4,1.15,29.075,85.75,0.3,229.5,24.75,741.75,-0.7375,28.5601,77.1835,RK_Puram
2024-07-23 07:00:00,70.0,92.0,9.6,21.3,19.1,44.025,13.1,0.4399999999999999,3.55,30.2,83.5,0.3,197.0,97.5,742.0,-0.7425,28.5601,77.1835,RK_Puram
2024-07-23 08:00:00,61.0,89.0,6.2,21.175,16.325000000000003,48.575,16.8,0.7025,17.5,31.8,79.0,0.3,184.25,194.25,741.25,-2.195,28.5601,77.1835,RK_Puram
2024-07-23 09:00:00,64.0,102.66666666666669,7.55,13.725,13.425,33.525,15.925,0.7675,17.4,32.9,76.0,0.3,195.75,140.75,742.0,-0.5575,28.5601,77.1835,RK_Puram
2024-07-23 10:00:00,63.75,101.33333333333331,6.675,12.825,12.25,27.275,16.0,0.585,,33.65,73.75,0.3,189.75,198.0,742.0,-0.68,28.5601,77.1835,RK_Puram
2024-07-23 11:00:00,53.25,100.33333333333331,4.65,15.625,12.05,29.025,17.275,0.6325000000000001,42.36666666666667,35.6,67.5,0.3,192.0,286.0,742.0,-0.5075000000000001,28.5601,77.1835,RK_Puram
2024-07-23 12:00:00,50.0,93.33333333333331,6.4,15.825,13.6,23.05,13.375,0.61,,35.65,66.25,0.325,200.75,282.75,742.0,-0.5125,28.5601,77.1835,RK_Puram
2024-07-23 13:00:00,46.25,78.33333333333333,5.775,24.4,17.7,24.125,14.85,0.6825,,34.875,64.5,0.3,185.25,153.75,742.0,-1.0925,28.5601,77.1835,RK_Puram
2024-07-23 14:00:00,42.75,66.33333333333333,4.3,25.225,16.900000000000002,42.175,15.35,0.4599999999999999,,35.8,62.0,0.3,174.75,128.25,742.0,-0.785,28.5601,77.1835,RK_Puram
2024-07-23 15:00:00,50.25,71.0,6.725,23.975,18.25,48.025,14.325,0.4475,,33.0,70.0,0.3,169.25,77.25,742.0,-1.0275,28.5601,77.1835,RK_Puram
2024-07-23 16:00:00,46.25,76.5,5.05,21.45,15.5,58.6,17.225,0.7625,39.7,34.125,66.75,0.3,190.0,59.25,741.75,-1.78,28.5601,77.1835,RK_Puram
2024-07-23 17:00:00,55.25,88.25,4.2,18.15,13.1,33.125,15.45,0.8075,17.45,34.225,66.5,0.3,183.5,40.0,742.0,-0.385,28.5601,77.1835,RK_Puram
2024-07-23 18:00:00,50.0,83.0,3.975000000000001,26.3,17.225,27.9,16.05,0.6950000000000001,2.8,33.3,70.25,0.3,178.75,16.0,742.0,-0.7575000000000001,28.5601,77.1835,RK_Puram
2024-07-23 19:00:00,56.0,100.25,4.65,37.65,23.8,27.65,16.775,1.24,11.7,31.95,76.25,0.3,216.75,6.75,741.75,-1.23,28.5601,77.1835,RK_Puram
2024-07-23 20:00:00,70.25,139.25,8.4,53.875,35.5,23.175,16.15,1.6625,,31.45,77.5,0.3,164.25,6.0,741.75,-1.48,28.5601,77.1835,RK_Puram
2024-07-23 21:00:00,79.25,150.0,8.4,55.55,36.35,23.05,17.65,1.5375,0.1,31.475,76.25,0.3,196.5,6.0,741.25,-2.475,28.5601,77.1835,RK_Puram
2024-07-23 22:00:00,76.5,160.5,9.8,83.975,52.650000000000006,35.975,19.9,1.2775,,31.15,77.25,0.3,235.75,6.0,742.0,-1.5975,28.5601,77.1835,RK_Puram
2024-07-23 23:00:00,89.25,165.5,6.75,48.35,31.200000000000003,44.45,19.45,0.8275,,30.7,78.5,0.3,209.0,6.0,742.0,-1.3525,28.5601,77.1835,RK_Puram
2024-07-24 00:00:00,84.25,153.25,6.275,42.4,27.65,58.625,21.15,0.8624999999999999,,30.425,81.0,0.3,242.0,6.0,742.0,-2.6825,28.5601,77.1835,RK_Puram
2024-07-24 01:00:00,121.5,142.25,4.55,17.3,12.925,37.825,14.65,1.0075,,30.4,82.0,0.3,196.75,6.0,742.0,-0.645,28.5601,77.1835,RK_Puram
2024-07-24 02:00:00,135.0,112.25,4.425000000000001,13.625,10.875,30.575,12.1,0.56,,29.975,82.25,0.3,234.25,6.0,742.0,-1.21,28.5601,77.1835,RK_Puram
2024-07-24 03:00:00,57.0,85.75,4.925,8.149999999999999,8.325,30.875,11.975,0.52,,29.625,81.0,0.3,193.5,6.0,742.0,-1.2075,28.5601,77.1835,RK_Puram
2024-07-24 04:00:00,45.0,69.5,3.625,12.0,9.325,25.675,8.0,0.5599999999999999,,29.4,81.0,0.3,158.0,6.25,754.75,-2.0825,28.5601,77.1835,RK_Puram
2024-07-24 05:00:00,36.5,47.25,5.1,24.225,17.025000000000002,24.8,7.925000000000001,0.285,,27.85,87.0,0.3,206.5,6.25,781.75,-4.3325,28.5601,77.1835,RK_Puram
2024-07-24 06:00:00,23.75,47.75,5.6,31.225,21.175,39.475,6.85,0.5275,,27.8,88.25,0.3,201.25,10.25,762.5,-4.12,28.5601,77.1835,RK_Puram
2024-07-24 07:00:00,34.25,55.25,5.7,26.175,18.575,47.475,5.225,0.59,,25.65,89.25,0.325,174.5,10.25,758.0,-3.8125,28.5601,77.1835,RK_Puram
2024-07-24 08:00:00,15.0,27.0,3.975,21.925,14.875,56.925,8.95,0.685,26.45,25.125,91.0,0.3,158.0,66.5,754.5,-2.095,28.5601,77.1835,RK_Puram
2024-07-24 09:00:00,31.0,56.0,6.0,37.85,25.025,53.275,15.725,1.21,25.3,27.175,90.0,0.3,129.0,142.0,742.75,-4.8375,28.5601,77.1835,RK_Puram
2024-07-24 10:00:00,59.0,78.0,5.275,36.05,23.425,32.6,11.175,0.65,17.8,26.65,89.25,0.3,162.25,33.5,746.75,-4.9475,28.5601,77.1835,RK_Puram
2024-07-24 11:00:00,47.0,57.0,7.225,37.2,25.675,35.875,13.4,0.6925,19.625,27.2,90.0,0.3,164.25,107.5,757.25,-5.85,28.5601,77.1835,RK_Puram
2024-07-24 12:00:00,52.0,63.0,5.225,31.925,21.2,32.55,19.9,0.615,16.53333333333333,29.325,88.75,0.3,182.75,203.75,742.5,-5.005,28.5601,77.1835,RK_Puram
2024-07-24 13:00:00,58.0,59.0,5.9,47.05,29.875,44.675,20.925,0.7625,14.45,31.775,82.5,0.3,202.0,218.25,742.0,-4.67,28.5601,77.1835,RK_Puram
2024-07-24 14:00:00,78.0,96.0,4.9,23.525,16.5,52.025,20.95,0.6074999999999999,174.4,33.275,74.5,0.3,169.75,165.0,742.0,-1.8425,28.5601,77.1835,RK_Puram
2024-07-24 15:00:00,83.0,101.0,5.725,22.6,16.65,52.45,20.5,0.88,76.03333333333335,33.175,73.75,0.3,168.25,120.0,742.0,-0.585,28.5601,77.1835,RK_Puram
2024-07-24 16:00:00,95.0,123.0,4.675,22.625,15.85,45.575,20.675,0.9475,46.05,32.6,75.25,0.3,145.0,79.0,741.75,-0.965,28.5601,77.1835,RK_Puram
2024-07-24 17:00:00,114.0,135.0,6.8,21.0,16.700000000000003,33.45,20.7,0.91,53.7,32.45,76.0,0.3,131.0,65.5,742.0,-0.18,28.5601,77.1835,RK_Puram
2024-07-24 18:00:00,114.0,135.0,4.300000000000001,26.7,15.199999999999998,27.0,11.933333333333332,0.6525000000000001,23.975,32.175,77.0,0.3,119.0,25.25,742.25,-1.125,28.5601,77.1835,RK_Puram
2024-07-24 19:00:00,,161.0,7.775,38.525,26.85,28.025,15.575,0.0,32.575,31.075,81.5,0.3,96.5,9.5,742.0,-0.2575,28.5601,77.1835,RK_Puram
2024-07-24 20:00:00,107.0,150.0,7.4,46.3,30.625,22.675,14.05,1.315,22.675,30.15,84.0,0.3,305.25,6.0,742.0,-0.5575,28.5601,77.1835,RK_Puram
2024-07-24 21:00:00,106.0,158.0,8.675,59.35,38.625,22.6,13.925,1.9575,68.425,29.95,85.0,0.3,245.5,6.0,742.0,-1.2525,28.5601,77.1835,RK_Puram
2024-07-24 22:00:00,102.0,150.0,7.375,60.125,37.95,24.75,14.7,1.7425,24.625,29.8,85.75,0.3,119.5,6.0,742.0,-0.96,28.5601,77.1835,RK_Puram
2024-07-24 23:00:00,133.0,160.0,8.6,49.075,33.075,27.275,13.7,1.535,23.675,29.575,86.75,0.3,327.5,6.0,742.0,-1.1075,28.5601,77.1835,RK_Puram
2024-07-25 00:00:00,128.0,151.0,7.549999999999999,27.85,20.95,35.525000000000006,13.3,0.8300000000000001,28.525,29.175,87.0,0.3,263.25,6.0,741.0,-2.225,28.5601,77.1835,RK_Puram
2024-07-25 01:00:00,,,7.3,18.166666666666668,15.566666666666668,31.633333333333336,4.4,0.4866666666666666,61.9,29.3,87.33333333333333,0.3,68.33333333333333,6.0,742.0,-0.8566666666666668,28.5601,77.1835,RK_Puram
2024-07-25 02:00:00,90.0,121.0,7.866666666666667,13.7,13.666666666666666,22.4,5.55,0.965,28.23333333333333,29.1,87.66666666666667,0.3,26.0,6.0,742.0,-0.8533333333333334,28.5601,77.1835,RK_Puram
2024-07-25 03:00:00,,,6.825,16.875,14.525,19.225,12.925,,22.7,29.05,88.0,0.3,178.5,6.0,742.0,-1.025,28.5601,77.1835,RK_Puram
2024-07-25 04:00:00,81.0,129.0,9.4,14.7,15.45,19.425,11.325,0.5249999999999999,32.65,28.875,88.0,0.3,215.25,6.0,741.5,-1.6025,28.5601,77.1835,RK_Puram
2024-07-25 05:00:00,52.0,91.0,8.975000000000001,37.975,27.5,17.225,12.1,0.505,140.675,28.825,86.5,0.3,178.25,6.0,741.5,-2.18,28.5601,77.1835,RK_Puram
2024-07-25 06:00:00,42.0,68.0,8.5,25.025,20.225,26.575,14.425,0.4525,47.400000000000006,28.55,86.0,0.3,196.75,7.25,742.0,-1.7325,28.5601,77.1835,RK_Puram
2024-07-25 07:00:00,53.0,77.0,6.975,18.975,15.775,37.95,12.45,0.55,29.075,27.55,86.25,0.3,203.75,11.75,742.0,-1.8025,28.5601,77.1835,RK_Puram
2024-07-25 08:00:00,34.0,42.0,11.6,26.175,23.325,52.875,13.3,0.785,30.950000000000003,27.15,87.75,0.3,205.75,12.5,750.25,-3.035,28.5601,77.1835,RK_Puram
2024-07-25 09:00:00,27.0,50.0,12.375,26.225,24.0,32.35,14.275,0.7875,32.36666666666667,27.4,89.0,0.3,198.25,57.25,751.5,-5.14,28.5601,77.1835,RK_Puram
2024-07-25 10:00:00,,,14.775,41.575,34.15,37.425,16.575,0.95,36.75,28.55,88.5,0.3,164.5,105.25,742.25,-5.925,28.5601,77.1835,RK_Puram
2024-07-25 11:00:00,51.0,52.0,12.175,29.05,25.35,23.8,12.125,0.835,25.2,30.575,84.25,0.3,226.5,182.25,742.0,-5.050000000000001,28.5601,77.1835,RK_Puram
2024-07-25 12:00:00,44.0,47.0,8.25,32.5,24.0,24.1,12.4,0.65,17.366666666666667,32.375,75.75,0.3,191.75,146.75,741.75,-3.26,28.5601,77.1835,RK_Puram
2024-07-25 13:00:00,42.0,53.0,6.025,23.6,17.425,25.35,9.625,0.565,28.0,34.05,69.5,0.3,162.25,117.25,742.0,-1.97,28.5601,77.1835,RK_Puram
2024-07-25 14:00:00,50.0,72.0,7.074999999999999,17.775,15.2,29.825,10.2,0.5775,27.475,34.650000000000006,66.25,0.3,153.5,79.5,742.0,-1.645,28.5601,77.1835,RK_Puram
2024-07-25 15:00:00,45.0,61.0,7.825,16.15,14.95,36.75,11.2,0.5800000000000001,26.825,34.75,65.0,0.3,208.0,60.5,742.0,-1.5025,28.5601,77.1835,RK_Puram
2024-07-25 16:00:00,46.0,63.0,6.3,15.425,13.3,46.325,12.025,0.6475,39.45,35.05,63.75,0.3,179.75,59.75,741.25,-2.0375,28.5601,77.1835,RK_Puram
2024-07-25 17:00:00,67.0,97.0,6.5,11.8,11.55,30.325,12.15,0.6675,41.125,34.925,64.0,0.3,188.5,54.5,742.0,-1.0775,28.5601,77.1835,RK_Puram
2024-07-25 18:00:00,55.0,77.0,7.225,15.85,14.275,25.7,7.675000000000001,0.7225,26.975,33.975,67.5,0.3,170.25,28.75,742.0,-1.155,28.5601,77.1835,RK_Puram
2024-07-25 19:00:00,44.0,86.0,7.475,25.125,19.425,24.525,8.0,0.8425,25.375,32.5,72.75,0.3,199.25,8.25,742.0,-1.2375,28.5601,77.1835,RK_Puram
2024-07-25 20:00:00,51.0,101.0,8.375,27.275,21.325,23.65,8.075,0.8925000000000001,15.925,31.200000000000003,74.75,0.3,193.25,6.0,742.0,-1.9275,28.5601,77.1835,RK_Puram
2024-07-25 21:00:00,35.0,72.0,9.675,39.075,28.65,23.775,8.65,1.4075,33.95,30.825,75.75,0.3,203.5,6.0,742.0,-1.9575,28.5601,77.1835,RK_Puram
2024-07-25 22:00:00,42.0,110.0,8.75,36.4,26.5,27.35,9.025,1.435,22.425,30.425,78.75,0.3,181.25,6.0,742.0,-1.615,28.5601,77.1835,RK_Puram
2024-07-25 23:00:00,46.0,95.0,15.275,32.65,29.775,33.15,11.875,1.5175,29.225,29.775,81.75,0.3,174.5,6.0,742.0,-1.7075,28.5601,77.1835,RK_Puram
2024-07-26 00:00:00,53.0,97.0,18.575,31.075,31.625,42.7,12.15,1.39,38.325,29.475,83.5,0.3,159.5,6.0,742.0,-2.205,28.5601,77.1835,RK_Puram
2024-07-26 01:00:00,63.0,100.0,18.125,28.25,29.75,32.975,12.625,1.1475,55.0,29.325,84.0,0.3,109.0,6.0,742.0,-1.11,28.5601,77.1835,RK_Puram
2024-07-26 02:00:00,41.0,78.0,19.5,19.3,26.075,27.075,10.025,1.0499999999999998,36.06666666666667,29.425,85.0,0.3,136.5,6.0,742.25,-1.925,28.5601,77.1835,RK_Puram
2024-07-26 03:00:00,48.0,70.0,11.225,19.475,19.5,24.325,9.55,0.9225,32.575,29.6,84.5,0.3,129.75,6.0,742.0,-1.05,28.5601,77.1835,RK_Puram
2024-07-26 04:00:00,46.0,69.0,7.399999999999999,10.55,11.625,21.025,6.075,0.32,20.175,28.525,86.5,0.3,193.5,6.0,750.75,-2.275,28.5601,77.1835,RK_Puram
2024-07-26 05:00:00,,,6.675,16.9,14.425,21.4,4.775,0.19,48.2,26.375,89.75,0.3,161.0,6.0,754.0,-3.71,28.5601,77.1835,RK_Puram
2024-07-26 06:00:00,2.0,14.0,7.4,12.925,12.9,29.275,4.65,0.3249999999999999,27.1,25.85,91.0,0.3,191.0,12.75,750.5,-4.327500000000001,28.5601,77.1835,RK_Puram
2024-07-26 07:00:00,22.0,29.0,7.825,18.475,16.175,37.4,3.7,0.4,26.0,25.75,92.0,0.3,141.5,31.25,749.0,-4.6375,28.5601,77.1835,RK_Puram
2024-07-26 08:00:00,,,12.875,32.025,27.525,40.825,4.925000000000001,1.01,30.25,27.225,91.75,0.3,142.75,97.25,746.5,-4.890000000000001,28.5601,77.1835,RK_Puram
2024-07-26 09:00:00,29.0,46.0,17.775,29.875,30.375,30.225,5.725,1.0825,22.633333333333336,28.05,91.25,0.3,164.0,76.75,743.5,-5.54,28.5601,77.1835,RK_Puram
2024-07-26 10:00:00,40.0,44.0,10.8,32.65,26.125,26.225,7.8,0.86,33.175,29.35,90.0,0.3,162.5,181.75,742.25,-5.73,28.5601,77.1835,RK_Puram
2024-07-26 11:00:00,36.0,62.0,8.0,18.9,16.55,22.6,4.75,0.875,24.4,31.1,85.75,0.3,217.25,187.5,742.25,-4.7625,28.5601,77.1835,RK_Puram
2024-07-26 12:00:00,36.0,62.0,,17.0,,15.15,,0.695,19.25,31.1,80.5,0.3,264.0,79.0,742.5,-2.42,28.5601,77.1835,RK_Puram
2024-07-26 13:00:00,,,7.0,33.275,20.825000000000003,19.125,16.075,0.945,24.2,31.85,78.5,0.3,220.5,97.25,742.5,-1.93,28.5601,77.1835,RK_Puram
2024-07-26 14:00:00,80.0,138.0,5.5,26.23333333333333,18.433333333333334,21.7,17.599999999999998,0.7799999999999999,38.55,32.85,75.25,0.3,197.0,90.5,742.0,-1.7125,28.5601,77.1835,RK_Puram
2024-07-26 15:00:00,88.0,116.0,7.2,36.1,25.0,55.85,63.5,0.53,42.625,32.975,76.25,0.3,173.75,71.75,742.0,-1.3575,28.5601,77.1835,RK_Puram
2024-07-26 16:00:00,92.0,135.0,7.1000000000000005,18.875,15.8,36.375,17.525,1.8175,134.25,32.575,77.5,0.3,146.0,53.5,741.0,-2.355,28.5601,77.1835,RK_Puram
2024-07-26 17:00:00,117.0,169.0,,,,,,,43.775,32.45,77.25,0.3,169.5,39.5,742.0,-1.31,28.5601,77.1835,RK_Puram
2024-07-26 18:00:00,96.0,167.0,6.525,28.0,20.225,30.1,14.925,1.835,33.425,32.225,79.0,0.3,117.25,23.0,742.0,-1.31,28.5601,77.1835,RK_Puram
2024-07-26 19:00:00,106.0,134.0,6.525,35.025,23.9,25.05,10.2,1.69,35.45,31.25,83.0,0.3,144.0,7.5,742.0,-1.265,28.5601,77.1835,RK_Puram
2024-07-26 20:00:00,116.0,155.0,8.525,58.6,38.075,23.875,10.75,2.9425,32.3,30.5,85.25,0.3,148.0,6.0,742.25,-1.5925,28.5601,77.1835,RK_Puram
2024-07-26 21:00:00,200.0,238.0,36.925,73.125,68.95,22.275,16.575000000000003,3.82,142.1,30.15,86.75,0.3,183.25,6.0,742.0,-2.24,28.5601,77.1835,RK_Puram
2024-07-26 22:00:00,194.0,248.0,38.5,131.6,101.325,19.25,17.825,2.85,69.775,30.1,87.25,0.3,176.0,6.0,742.0,-1.7525,28.5601,77.1835,RK_Puram
2024-07-26 23:00:00,183.0,254.0,6.55,66.2,40.55,26.875,15.225,1.025,47.225,29.85,86.0,0.3,182.25,6.0,742.0,-1.6075,28.5601,77.1835,RK_Puram
2024-07-27 00:00:00,168.0,207.0,8.275,40.675,28.35,34.125,9.525,0.76,40.125,29.45,86.0,0.3,183.5,6.0,741.75,-2.1975,28.5601,77.1835,RK_Puram
2024-07-27 01:00:00,79.0,113.0,7.375,26.325,20.025,33.5,1.7,0.8525,53.55,28.9,86.0,0.3,220.0,6.0,742.0,-1.3275,28.5601,77.1835,RK_Puram
2024-07-27 02:00:00,48.0,70.0,6.5,23.4,17.75,25.85,3.3,0.76,29.4,28.8,86.0,0.3,100.25,6.0,742.0,-1.3675,28.5601,77.1835,RK_Puram
2024-07-27 03:00:00,48.0,79.0,7.675000000000001,28.2,21.25,28.5,2.5250000000000004,0.725,29.225,28.425,87.25,0.3,93.5,6.0,742.0,-2.51,28.5601,77.1835,RK_Puram
2024-07-27 04:00:00,51.0,74.0,9.05,16.175,15.975,23.125,1.0,0.67,31.275,28.475,88.25,0.3,133.25,6.0,742.0,-1.6625,28.5601,77.1835,RK_Puram
2024-07-27 05:00:00,35.0,41.0,21.575,36.225,36.825,19.375,,0.7324999999999999,58.625,28.45,88.0,0.3,190.75,6.0,742.0,-2.0925,28.5601,77.1835,RK_Puram
2024-07-27 06:00:00,29.0,69.0,16.225,33.225,30.9,21.875,0.7333333333333334,0.6799999999999999,52.4,28.65,87.75,0.3,203.75,19.0,742.0,-1.785,28.5601,77.1835,RK_Puram
2024-07-27 07:00:00,58.0,89.0,14.1,32.775,28.85,28.5,0.1,0.6775,51.325,29.875,84.0,0.3,210.0,75.25,742.0,-1.76,28.5601,77.1835,RK_Puram
2024-07-27 08:00:00,63.0,94.0,10.75,24.95,22.025,41.0,0.75,0.6925,42.875,31.55,79.25,0.3,212.75,149.75,742.25,-2.4625,28.5601,77.1835,RK_Puram
2024-07-27 09:00:00,64.0,103.0,8.225,14.3,14.325,32.2,0.5,0.725,40.15,32.575,75.5,0.3,214.25,103.75,742.0,-1.41,28.5601,77.1835,RK_Puram
2024-07-27 10:00:00,67.0,86.0,8.825,12.525,13.8,26.425,2.766666666666667,0.7125,33.475,32.0,78.25,0.3,167.75,94.25,742.0,-1.4925,28.5601,77.1835,RK_Puram
2024-07-27 11:00:00,58.0,97.0,7.0,20.55,16.575,24.7,4.175,0.6975,36.675,35.275,68.75,0.3,177.25,215.5,742.0,-1.4875,28.5601,77.1835,RK_Puram
2024-07-27 12:00:00,67.0,100.0,6.65,21.875,17.05,22.425,3.875,0.7125,51.825,35.125,68.5,0.3,168.75,118.5,742.25,-1.785,28.5601,77.1835,RK_Puram
2024-07-27 13:00:00,85.0,108.0,8.425,31.1,23.4,23.4,4.8,0.7225,125.6,36.375,65.0,0.3,181.75,137.75,742.0,-2.14,28.5601,77.1835,RK_Puram
2024-07-27 14:00:00,89.0,119.0,7.949999999999999,33.425,24.25,25.475,7.325,0.78,65.45,36.575,65.0,0.3,182.5,106.0,742.0,-1.6725,28.5601,77.1835,RK_Puram
2024-07-27 15:00:00,132.0,155.0,7.975,32.575,23.775,29.85,7.25,0.7,66.25,34.15,71.25,0.3,177.25,51.0,742.0,-1.85,28.5601,77.1835,RK_Puram
2024-07-27 16:00:00,66.0,84.0,7.074999999999999,41.225,27.7,42.925,7.425000000000001,0.875,45.8,32.475,75.5,0.3,151.25,29.75,741.75,-2.68,28.5601,77.1835,RK_Puram
2024-07-27 17:00:00,62.0,106.0,8.45,34.525000000000006,25.225,33.4,7.75,0.91,47.475,34.225,73.25,0.3,167.5,48.0,742.0,-1.21,28.5601,77.1835,RK_Puram
2024-07-27 18:00:00,52.0,95.0,8.3,14.725,14.55,29.325,6.2,0.585,35.525,31.05,79.0,0.35,208.0,24.0,742.0,-2.0,28.5601,77.1835,RK_Puram
2024-07-27 19:00:00,30.0,40.0,8.075,22.775,18.675,26.675,5.075,0.805,41.75,29.625,84.5,0.3,156.5,6.5,742.0,-2.0125,28.5601,77.1835,RK_Puram
2024-07-27 20:00:00,39.0,52.0,30.425,34.5,43.1,21.55,6.05,1.29,43.625,29.675,85.5,0.3,194.75,6.0,742.0,-2.225,28.5601,77.1835,RK_Puram
2024-07-27 21:00:00,48.0,73.0,31.725,53.275,54.175,19.925,7.525,1.53,140.775,29.55,86.75,0.3,217.75,6.0,742.0,-2.6225,28.5601,77.1835,RK_Puram
2024-07-27 22:00:00,56.0,88.0,54.4,46.775,69.15,22.275,9.8,2.085,78.625,29.7,87.5,0.3,182.25,6.0,742.0,-2.0325,28.5601,77.1835,RK_Puram
2024-07-27 23:00:00,59.0,96.0,47.6,39.175,59.575,27.275,9.8,1.8375,67.15,29.55,87.0,0.3,170.0,6.0,742.0,-1.9125,28.5601,77.1835,RK_Puram
2024-07-28 00:00:00,45.0,77.0,25.05,41.55,42.475,50.55,7.775,1.0875,47.025,29.225,86.0,0.3,232.5,6.0,742.25,-2.4675,28.5601,77.1835,RK_Puram
2024-07-28 01:00:00,56.0,84.0,8.5,21.2,18.15,48.525,3.625,0.49,46.7,28.525,86.0,0.3,250.25,6.0,742.5,-2.36,28.5601,77.1835,RK_Puram
2024-07-28 02:00:00,33.0,63.0,6.8,17.200000000000003,14.7,44.8,4.550000000000001,0.54,41.525,28.4,86.25,0.3,172.5,6.0,742.0,-1.58,28.5601,77.1835,RK_Puram
2024-07-28 03:00:00,28.0,42.0,14.35,27.65,26.375,37.6,2.3,0.5475,27.125,28.2,87.5,0.3,82.5,5.75,742.75,-2.6900000000000004,28.5601,77.1835,RK_Puram
2024-07-28 04:00:00,34.0,63.0,16.65,28.025,28.425,31.275,2.325,0.605,43.900000000000006,28.375,88.0,0.3,179.25,6.0,742.0,-1.5225,28.5601,77.1835,RK_Puram
2024-07-28 05:00:00,,,21.7,22.475,29.6,24.975,1.0333333333333334,0.655,56.35,28.3,88.0,0.3,179.25,6.0,742.0,-1.7275,28.5601,77.1835,RK_Puram
2024-07-28 06:00:00,34.0,57.0,31.375,17.175,34.625,31.325,2.475,0.7775,54.5,28.65,89.0,0.3,182.25,19.25,742.0,-1.42,28.5601,77.1835,RK_Puram
2024-07-28 07:00:00,47.0,75.0,34.925,38.25,48.75,38.725,3.725,0.9625,56.275,31.075,84.75,0.3,177.75,165.5,742.0,-0.9825,28.5601,77.1835,RK_Puram
2024-07-28 08:00:00,86.0,118.0,15.425,61.0,44.975,51.7,5.275,0.9275,44.875,34.6,72.5,0.3,157.5,294.75,742.25,-1.5,28.5601,77.1835,RK_Puram
2024-07-28 09:00:00,92.0,143.0,9.425,37.35,27.55,33.925,4.6000000000000005,0.51,42.575,36.8,62.5,0.3,190.5,256.75,742.0,-1.4325,28.5601,77.1835,RK_Puram
2024-07-28 10:00:00,,,8.575,20.125,17.675,23.1,2.125,0.4633333333333334,45.7,38.5,56.0,0.3,188.25,190.75,742.0,-1.515,28.5601,77.1835,RK_Puram
2024-07-28 11:00:00,,,6.975,14.45,13.35,29.5,0.8666666666666666,1.51,38.9,37.775,56.0,0.35,201.0,158.75,742.0,-1.025,28.5601,77.1835,RK_Puram
2024-07-28 12:00:00,,51.0,8.475,8.275,11.3,31.1,,0.9,36.65,30.975,78.75,0.325,155.5,205.25,749.5,-2.58,28.5601,77.1835,RK_Puram
2024-07-28 13:00:00,,,7.65,15.5,14.475,26.325,1.7,0.425,109.95,36.375,68.25,0.3,185.0,229.75,742.75,-2.5475000000000003,28.5601,77.1835,RK_Puram
2024-07-28 14:00:00,30.0,57.0,6.9,13.4,12.725,30.45,2.075,0.43,63.925,36.775,61.5,0.3,186.75,94.25,742.0,0.0449999999999999,28.5601,77.1835,RK_Puram
